ticker,sector,industry
R,Industrials,Rental & Leasing Services
SEIC,Financial Services,Asset Management
SJW,Utilities,Utilities—Regulated Water
SLB,Energy,Oil & Gas Equipment & Services
APPS,Technology,Software—Application
SEE,Consumer Cyclical,Packaging & Containers
SMTC,Technology,Semiconductors
SCI,Consumer Cyclical,Personal Services
SHEN,Communication Services,Telecom Services
SHW,Basic Materials,Specialty Chemicals
AOS,Industrials,Specialty Industrial Machinery
SJM,Consumer Defensive,Packaged Foods
SNA,Industrials,Tools & Accessories
KEY,Financial Services,Banks—Regional
SON,Consumer Cyclical,Packaging & Containers
EIX,Utilities,Utilities—Regulated Electric
AWR,Utilities,Utilities—Regulated Water
SO,Utilities,Utilities—Regulated Electric
LUV,Industrials,Airlines
SWX,Utilities,Utilities—Regulated Gas
T,Communication Services,Telecom Services
SWN,Energy,Oil & Gas E&P
SHYF,Industrials,Farm & Heavy Construction Machinery
STAA,Healthcare,Medical Instruments & Supplies
SMP,Consumer Cyclical,Auto Parts
SXI,Industrials,Specialty Industrial Machinery
SWK,Industrials,Tools & Accessories
STT,Financial Services,Asset Management
SCL,Basic Materials,Specialty Chemicals
STC,Financial Services,Insurance—Property & Casualty
SYK,Healthcare,Medical Devices
NAVI,Financial Services,Credit Services
RGR,Industrials,Aerospace & Defense
SBOW,Energy,Oil & Gas E&P
SYY,Consumer Defensive,Food Distribution
ATI,Industrials,Metal Fabrication
TFX,Healthcare,Medical Instruments & Supplies
TDS,Communication Services,Telecom Services
TNC,Industrials,Specialty Industrial Machinery
TER,Technology,Semiconductor Equipment & Materials
TXN,Technology,Semiconductors
TXT,Industrials,Aerospace & Defense
TMO,Healthcare,Diagnostics & Research
THO,Consumer Cyclical,Recreational Vehicles
TDW,Energy,Oil & Gas Equipment & Services
SIX,Consumer Cyclical,Leisure
TKR,Industrials,Tools & Accessories
GL,Financial Services,Insurance—Life
TTC,Industrials,Tools & Accessories
TRNS,Industrials,Industrial Distribution
TRN,Industrials,Railroads
TYL,Technology,Software—Application
TSN,Consumer Defensive,Farm Products
UAL,Industrials,Airlines
UGI,Utilities,Utilities—Regulated Gas
UNF,Industrials,Specialty Business Services
AEE,Utilities,Utilities—Regulated Electric
UNP,Industrials,Railroads
UNH,Healthcare,Healthcare Plans
UMBF,Financial Services,Banks—Regional
UPS,Industrials,Integrated Freight & Logistics
RTX,Industrials,Aerospace & Defense
UTL,Utilities,Utilities—Diversified
UHS,Healthcare,Medical Care Facilities
VFC,Consumer Cyclical,Apparel Manufacturing
VSEC,Industrials,Aerospace & Defense
VMI,Industrials,Conglomerates
VECO,Technology,Semiconductor Equipment & Materials
VSH,Technology,Semiconductors
VMC,Basic Materials,Building Materials
WDFC,Basic Materials,Specialty Chemicals
WMT,Consumer Defensive,Discount Stores
WBA,Healthcare,Pharmaceutical Retailers
AVA,Utilities,Utilities—Diversified
WSO,Industrials,Industrial Distribution
WST,Healthcare,Medical Instruments & Supplies
WDC,Technology,Computer Hardware
WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
WMB,Energy,Oil & Gas Midstream
WSM,Consumer Cyclical,Specialty Retail
WGO,Consumer Cyclical,Recreational Vehicles
WEC,Utilities,Utilities—Regulated Electric
LNT,Utilities,Utilities—Regulated Electric
WWW,Consumer Cyclical,Footwear & Accessories
WWD,Industrials,Aerospace & Defense
FL,Consumer Cyclical,Apparel Retail
WOR,Industrials,Metal Fabrication
XRX,Technology,Information Technology Services
SPB,Consumer Defensive,Household & Personal Products
TJX,Consumer Cyclical,Apparel Retail
ZION,Financial Services,Banks—Regional
OSK,Industrials,Farm & Heavy Construction Machinery
QLYS,Technology,Software—Infrastructure
SF,Financial Services,Capital Markets
OVV,Energy,Oil & Gas E&P
LCII,Consumer Cyclical,Recreational Vehicles
JKHY,Technology,Information Technology Services
ASB,Financial Services,Banks—Regional
NMIH,Financial Services,Insurance—Specialty
TFC,Financial Services,Banks—Regional
VLY,Financial Services,Banks—Regional
NE,Energy,Oil & Gas Drilling
BIG,Consumer Defensive,Discount Stores
MS,Financial Services,Capital Markets
TROW,Financial Services,Asset Management
MSFT,Technology,Software—Infrastructure
ORCL,Technology,Software—Infrastructure
COTY,Consumer Defensive,Household & Personal Products
RGEN,Healthcare,Medical Instruments & Supplies
ASTE,Industrials,Farm & Heavy Construction Machinery
WERN,Industrials,Trucking
AMWD,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
HOG,Consumer Cyclical,Recreational Vehicles
SKYW,Industrials,Airlines
TOL,Consumer Cyclical,Residential Construction
POR,Utilities,Utilities—Regulated Electric
IT,Technology,Information Technology Services
WTS,Industrials,Specialty Industrial Machinery
NVR,Consumer Cyclical,Residential Construction
CLFD,Technology,Communication Equipment
ADBE,Technology,Software—Infrastructure
EHC,Healthcare,Medical Care Facilities
CNO,Financial Services,Insurance—Life
MRTN,Industrials,Trucking
FI,Technology,Information Technology Services
KBH,Consumer Cyclical,Residential Construction
UNM,Financial Services,Insurance—Life
STKL,Consumer Defensive,Packaged Foods
PPC,Consumer Defensive,Packaged Foods
JJSF,Consumer Defensive,Packaged Foods
HTLD,Industrials,Trucking
MKL,Financial Services,Insurance—Property & Casualty
OSUR,Healthcare,Medical Instruments & Supplies
PLXS,Technology,Electronic Components
SNV,Financial Services,Banks—Regional
RDNT,Healthcare,Diagnostics & Research
JACK,Consumer Cyclical,Restaurants
PGR,Financial Services,Insurance—Property & Casualty
RLI,Financial Services,Insurance—Property & Casualty
DXLG,Consumer Cyclical,Apparel Retail
CDNS,Technology,Software—Application
BRY,Energy,Oil & Gas E&P
CCL,Consumer Cyclical,Travel Services
MBI,Financial Services,Insurance—Specialty
MIDD,Industrials,Specialty Industrial Machinery
CRMT,Consumer Cyclical,Auto & Truck Dealerships
CNMD,Healthcare,Medical Devices
XRAY,Healthcare,Medical Instruments & Supplies
ZTS,Healthcare,Drug Manufacturers—Specialty & Generic
FICO,Technology,Software—Application
COOP,Financial Services,Mortgage Finance
SCHW,Financial Services,Capital Markets
CLH,Industrials,Waste Management
AIN,Consumer Cyclical,Textile Manufacturing
MITK,Technology,Software—Application
FULT,Financial Services,Banks—Regional
CADE,Financial Services,Banks—Regional
FAST,Industrials,Industrial Distribution
WABC,Financial Services,Banks—Regional
HLF,Consumer Defensive,Packaged Foods
APH,Technology,Electronic Components
IPAR,Consumer Defensive,Household & Personal Products
PII,Consumer Cyclical,Recreational Vehicles
PXD,Energy,Oil & Gas E&P
MAN,Industrials,Staffing & Employment Services
MGM,Consumer Cyclical,Resorts & Casinos
WM,Industrials,Waste Management
SSP,Communication Services,Broadcasting
COHR,Technology,Scientific & Technical Instruments
FCX,Basic Materials,Copper
CDMO,Healthcare,Biotechnology
ODP,Consumer Cyclical,Specialty Retail
MTH,Consumer Cyclical,Residential Construction
ARCH,Basic Materials,Coking Coal
WRB,Financial Services,Insurance—Property & Casualty
CINF,Financial Services,Insurance—Property & Casualty
ORI,Financial Services,Insurance—Diversified
MGPI,Consumer Defensive,Beverages—Wineries & Distilleries
DDD,Technology,Computer Hardware
DVN,Energy,Oil & Gas E&P
LNN,Industrials,Farm & Heavy Construction Machinery
LH,Healthcare,Diagnostics & Research
WDAY,Technology,Software—Application
CPE,Energy,Oil & Gas E&P
AGM,Financial Services,Credit Services
SRCE,Financial Services,Banks—Regional
VLO,Energy,Oil & Gas Refining & Marketing
IEX,Industrials,Specialty Industrial Machinery
TECH,Healthcare,Biotechnology
BRO,Financial Services,Insurance Brokers
AMBA,Technology,Semiconductor Equipment & Materials
SIG,Consumer Cyclical,Luxury Goods
GEN,Technology,Software—Infrastructure
SPWH,Consumer Cyclical,Specialty Retail
ABBV,Healthcare,Drug Manufacturers—General
APAM,Financial Services,Asset Management
CGNX,Technology,Scientific & Technical Instruments
ENTA,Healthcare,Biotechnology
VOYA,Financial Services,Financial Conglomerates
CRUS,Technology,Semiconductors
NEOG,Healthcare,Diagnostics & Research
LEA,Consumer Cyclical,Auto Parts
EOG,Energy,Oil & Gas E&P
BCC,Basic Materials,Building Materials
SFBS,Financial Services,Banks—Regional
LSCC,Technology,Semiconductors
TMHC,Consumer Cyclical,Residential Construction
DGII,Technology,Communication Equipment
EA,Communication Services,Electronic Gaming & Multimedia
PRTA,Healthcare,Biotechnology
FBNC,Financial Services,Banks—Regional
CHCO,Financial Services,Banks—Regional
CBU,Financial Services,Banks—Regional
FBP,Financial Services,Banks—Regional
GBCI,Financial Services,Banks—Regional
FRME,Financial Services,Banks—Regional
TVTX,Healthcare,Biotechnology
INDB,Financial Services,Banks—Regional
IBCP,Financial Services,Banks—Regional
OFG,Financial Services,Banks—Regional
FUBO,Communication Services,Broadcasting
LSXMK,Communication Services,Broadcasting
ONB,Financial Services,Banks—Regional
IMGN,Healthcare,Biotechnology
PEBO,Financial Services,Banks—Regional
SIGI,Financial Services,Insurance—Property & Casualty
WSFS,Financial Services,Banks—Regional
WAFD,Financial Services,Banks—Regional
WBS,Financial Services,Banks—Regional
WSBC,Financial Services,Banks—Regional
SBCF,Financial Services,Banks—Regional
FFBC,Financial Services,Banks—Regional
BLFS,Healthcare,Medical Instruments & Supplies
TALO,Energy,Oil & Gas E&P
TMP,Financial Services,Banks—Regional
UBSI,Financial Services,Banks—Regional
NVEE,Industrials,Engineering & Construction
PFSI,Financial Services,Mortgage Finance
IBTX,Financial Services,Banks—Regional
MODN,Technology,Software—Application
ADMA,Healthcare,Biotechnology
CNOB,Financial Services,Banks—Regional
TMUS,Communication Services,Telecom Services
IQV,Healthcare,Diagnostics & Research
SFM,Consumer Defensive,Grocery Stores
CSTM,Basic Materials,Aluminum
BLUE,Healthcare,Biotechnology
CCS,Consumer Cyclical,Residential Construction
COMM,Technology,Communication Equipment
NWSA,Communication Services,Entertainment
FNB,Financial Services,Banks—Regional
AGIO,Healthcare,Biotechnology
ANIP,Healthcare,Drug Manufacturers—Specialty & Generic
FCF,Financial Services,Banks—Regional
THFF,Financial Services,Banks—Regional
ASC,Industrials,Marine Shipping
CWEN,Utilities,Utilities—Renewable
FLIC,Financial Services,Banks—Regional
USFD,Consumer Defensive,Food Distribution
PGEN,Healthcare,Biotechnology
FOXF,Consumer Cyclical,Auto Parts
BUSE,Financial Services,Banks—Regional
AR,Energy,Oil & Gas E&P
MUSA,Consumer Cyclical,Specialty Retail
HBNC,Financial Services,Banks—Regional
CHGG,Consumer Defensive,Education & Training Services
FATE,Healthcare,Biotechnology
RMAX,Real Estate,Real Estate Services
PINC,Healthcare,Health Information Services
GLOB,Technology,Information Technology Services
LGIH,Consumer Cyclical,Residential Construction
RNG,Technology,Software—Application
MGNX,Healthcare,Biotechnology
BURL,Consumer Cyclical,Apparel Retail
SAIC,Technology,Information Technology Services
VEEV,Healthcare,Health Information Services
PTC,Technology,Software—Application
LKFN,Financial Services,Banks—Regional
ESNT,Financial Services,Insurance—Specialty
PBPB,Consumer Cyclical,Restaurants
TNDM,Healthcare,Medical Devices
XNCR,Healthcare,Biotechnology
VCYT,Healthcare,Biotechnology
VRNS,Technology,Software—Infrastructure
CWH,Consumer Cyclical,Auto & Truck Dealerships
NBTB,Financial Services,Banks—Regional
RARE,Healthcare,Biotechnology
OSBC,Financial Services,Banks—Regional
AMRK,Financial Services,Capital Markets
INGN,Healthcare,Medical Devices
PRK,Financial Services,Banks—Regional
SFNC,Financial Services,Banks—Regional
MBUU,Consumer Cyclical,Recreational Vehicles
DENN,Consumer Cyclical,Restaurants
GIII,Consumer Cyclical,Apparel Manufacturing
ITCI,Healthcare,Drug Manufacturers—Specialty & Generic
GSBC,Financial Services,Banks—Regional
RVNC,Healthcare,Biotechnology
FTAI,Industrials,Rental & Leasing Services
IBP,Consumer Cyclical,Residential Construction
OGS,Utilities,Utilities—Regulated Gas
KN,Technology,Communication Equipment
STBA,Financial Services,Banks—Regional
GCI,Communication Services,Publishing
CBAY,Healthcare,Biotechnology
HEAR,Technology,Consumer Electronics
LC,Financial Services,Credit Services
SABR,Consumer Cyclical,Travel Services
AUB,Financial Services,Banks—Regional
PCTY,Technology,Software—Application
MGNI,Communication Services,Advertising Agencies
RMNI,Technology,Software—Application
UVSP,Financial Services,Banks—Regional
ATEN,Technology,Software—Infrastructure
WASH,Financial Services,Banks—Regional
QTWO,Technology,Software—Application
FIVN,Technology,Software—Infrastructure
MC,Financial Services,Capital Markets
MEDP,Healthcare,Diagnostics & Research
ALDX,Healthcare,Biotechnology
CVBF,Financial Services,Banks—Regional
BOX,Technology,Software—Infrastructure
PAYC,Technology,Software—Application
WMS,Industrials,Building Products & Equipment
SMG,Basic Materials,Agricultural Inputs
CTLT,Healthcare,Drug Manufacturers—Specialty & Generic
KEYS,Technology,Scientific & Technical Instruments
TBPH,Healthcare,Biotechnology
DNOW,Energy,Oil & Gas Equipment & Services
LOB,Financial Services,Banks—Regional
PRMW,Consumer Defensive,Beverages—Non-Alcoholic
ARES,Financial Services,Asset Management
OEC,Basic Materials,Specialty Chemicals
SLM,Financial Services,Credit Services
CTRA,Energy,Oil & Gas E&P
MRNS,Healthcare,Biotechnology
GPRO,Technology,Consumer Electronics
ARDX,Healthcare,Biotechnology
SNDX,Healthcare,Biotechnology
AMPH,Healthcare,Drug Manufacturers—Specialty & Generic
VVX,Industrials,Aerospace & Defense
FFWM,Financial Services,Banks—Regional
SYF,Financial Services,Credit Services
KE,Industrials,Electrical Equipment & Parts
DOOR,Industrials,Building Products & Equipment
ANET,Technology,Computer Hardware
CSCO,Technology,Communication Equipment
HQY,Healthcare,Health Information Services
HOLX,Healthcare,Medical Instruments & Supplies
SAGE,Healthcare,Biotechnology
CNNE,Consumer Cyclical,Restaurants
ATEX,Communication Services,Telecom Services
LNTH,Healthcare,Drug Manufacturers—Specialty & Generic
OCUL,Healthcare,Biotechnology
BSIG,Financial Services,Asset Management
VKTX,Healthcare,Biotechnology
LOCO,Consumer Cyclical,Restaurants
LBRDK,Communication Services,Telecom Services
TTI,Energy,Oil & Gas Equipment & Services
VICR,Technology,Electronic Components
AVNS,Healthcare,Medical Devices
GVA,Industrials,Engineering & Construction
CRC,Energy,Oil & Gas E&P
LSTR,Industrials,Integrated Freight & Logistics
KMPR,Financial Services,Insurance—Property & Casualty
W,Consumer Cyclical,Internet Retail
AAON,Industrials,Building Products & Equipment
RYTM,Healthcare,Biotechnology
VBTX,Financial Services,Banks—Regional
MMSI,Healthcare,Medical Instruments & Supplies
FRPT,Consumer Defensive,Packaged Foods
VCTR,Financial Services,Asset Management
CZR,Consumer Cyclical,Resorts & Casinos
TFIN,Financial Services,Banks—Regional
CFG,Financial Services,Banks—Regional
CHRS,Healthcare,Biotechnology
HUBS,Technology,Software—Application
BOOT,Consumer Cyclical,Apparel Retail
PANL,Industrials,Marine Shipping
NVRO,Healthcare,Medical Devices
WK,Technology,Software—Application
GRBK,Consumer Cyclical,Residential Construction
JYNT,Healthcare,Medical Care Facilities
AXTA,Basic Materials,Specialty Chemicals
FND,Consumer Cyclical,Home Improvement Retail
TBI,Industrials,Staffing & Employment Services
HCA,Healthcare,Medical Care Facilities
PARR,Energy,Oil & Gas Refining & Marketing
GMS,Industrials,Building Products & Equipment
SUM,Basic Materials,Building Materials
ZI,Technology,Software—Application
VSTO,Consumer Cyclical,Leisure
SHAK,Consumer Cyclical,Restaurants
SYBT,Financial Services,Banks—Regional
CC,Basic Materials,Specialty Chemicals
TRMB,Technology,Scientific & Technical Instruments
EXPO,Industrials,Engineering & Construction
GDDY,Technology,Software—Infrastructure
ENR,Industrials,Electrical Equipment & Parts
BHE,Technology,Electronic Components
BLBD,Consumer Cyclical,Auto Manufacturers
ESE,Technology,Scientific & Technical Instruments
CABO,Communication Services,Telecom Services
ETSY,Consumer Cyclical,Internet Retail
BLD,Industrials,Engineering & Construction
PJT,Financial Services,Capital Markets
LITE,Technology,Communication Equipment
ZVRA,Healthcare,Biotechnology
BPMC,Healthcare,Biotechnology
VIRT,Financial Services,Capital Markets
OPRX,Healthcare,Health Information Services
CATY,Financial Services,Banks—Regional
CDAY,Technology,Software—Application
COLL,Healthcare,Drug Manufacturers—Specialty & Generic
HAYN,Industrials,Metal Fabrication
CYH,Healthcare,Medical Care Facilities
AZO,Consumer Cyclical,Specialty Retail
REGN,Healthcare,Biotechnology
EVH,Healthcare,Health Information Services
WING,Consumer Cyclical,Restaurants
BW,Industrials,Specialty Industrial Machinery
